snapshot,level4_guard_gain,gain_sign,core_low_norm_fulfill,predicted_low_demand,predicted_hm_util_mean,predicted_hm_util_max,predicted_hm_edges_ge_1,predicted_total_base_max,predicted_base_congestion_score,predicted_proxy_improvement,predicted_vs_actual_hm_mae,predicted_vs_actual_hm_max_error,high_tm_relative_l1_error,medium_tm_relative_l1_error,low_tm_relative_l1_error,toll_abs_mean,toll_abs_max,low_policy_tv,toll_vs_predicted_hm_spearman,toll_vs_actual_hm_spearman
337,0.005186319351196289,positive,0.9913970828056335,6.949904918670654,0.5569106340408325,2.025324821472168,14.0,2.2388553619384766,0.24819877743721008,-0.04299470782279968,0.11253970116376877,1.0253245830535889,0.09828208386898041,0.10886725783348083,0.22027288377285004,0.4345366954803467,1.1925630569458008,0.1694825142621994,0.29066177889253336,0.3069650781400734
338,-0.0013372302055358887,negative,0.9941725730895996,7.061197280883789,0.5465551018714905,1.9827282428741455,11.0,2.189103603363037,0.2268148958683014,-0.04284656047821045,0.10399406403303146,0.982728123664856,0.1000504195690155,0.10301857441663742,0.27022597193717957,0.43199774622917175,1.1907358169555664,0.1696343868970871,0.2827834587433276,0.3070615473663902
339,-0.006730973720550537,negative,0.9976909160614014,6.882250785827637,0.546600341796875,1.9815425872802734,12.0,2.1754300594329834,0.21612843871116638,-0.04184475541114807,0.09741164743900299,0.9815424680709839,0.0931784138083458,0.09481795877218246,0.22002677619457245,0.4324103593826294,1.1902703046798706,0.17047755420207977,0.2900829635346325,0.31104894205415146
340,-0.005840599536895752,negative,1.0005265474319458,6.797649383544922,0.5506218671798706,1.9717206954956055,12.0,2.1596407890319824,0.22738541662693024,-0.03850512206554413,0.10219021886587143,0.9717204570770264,0.11705208569765091,0.10837337374687195,0.19351600110530853,0.4335803985595703,1.1902258396148682,0.17086198925971985,0.2850344073573864,0.30754636590457674
341,0.006633162498474121,positive,0.9943169355392456,6.806007385253906,0.5483092665672302,2.002454996109009,12.0,2.203007221221924,0.23472021520137787,-0.038953229784965515,0.11212395131587982,1.0024547576904297,0.1094888299703598,0.1128762885928154,0.23177646100521088,0.43222367763519287,1.191264271736145,0.16924035549163818,0.29165862756447364,0.3044890346646087
342,1.609325408935547e-05,positive,1.0570484399795532,6.897617340087891,0.5417525768280029,2.0279414653778076,12.0,2.22798490524292,0.2437743842601776,-0.040082305669784546,0.10703814774751663,1.0279414653778076,0.10848233103752136,0.11641794443130493,0.2698515057563782,0.430465966463089,1.1924152374267578,0.16803374886512756,0.2836838381889511,0.2887668722106963
343,0.006670594215393066,positive,0.9935308694839478,6.745448112487793,0.547864556312561,2.014918327331543,11.0,2.2305188179016113,0.2616300582885742,-0.048004746437072754,0.11934565007686615,1.014918327331543,0.1198035404086113,0.11403094232082367,0.25914597511291504,0.4322793185710907,1.1917568445205688,0.17040783166885376,0.2816901408450705,0.29863656826805585
344,0.003161609172821045,positive,0.9931380152702332,6.685757637023926,0.5400735139846802,1.9678246974945068,11.0,2.185239791870117,0.26553842425346375,-0.05256250500679016,0.1092289388179779,0.9678251147270203,0.10337020456790924,0.10927990078926086,0.2393159568309784,0.4309512674808502,1.190118432044983,0.17175059020519257,0.2752267026818445,0.29757779904652376
345,-2.384185791015625e-07,negative,1.0001699924468994,6.5510172843933105,0.5434076189994812,2.0812039375305176,11.0,2.329596519470215,0.30737563967704773,-0.05187898874282837,0.12064317613840103,1.0812039375305176,0.10861049592494965,0.1047721803188324,0.2644107937812805,0.4313323199748993,1.1891640424728394,0.17049391567707062,0.2776705897485369,0.28514924714124157
346,0.0052258968353271484,positive,1.0146715641021729,6.437828063964844,0.5460654497146606,2.3723983764648438,10.0,2.6586673259735107,0.3420344293117523,-0.05103251338005066,0.12885092198848724,1.3723982572555542,0.1077485978603363,0.11253075301647186,0.18386118113994598,0.4305572807788849,1.1882110834121704,0.16622568666934967,0.26046691105537334,0.28744844885205056
