snapshot,class,admitted_traffic,demand,fulfill_ratio,oracle_admitted_traffic,norm_fulfill,raw_mlu,oracle_mlu,normalized_mlu,disabled_flow,admitted_capacity_ratio,method
301,Low,5.168199062347412,9.307915687561035,0.5552477240562439,4.560791015625,1.1331803798675537,1.0000004768371582,3.220942497253418,0.31046828627586365,0.0,1.0000004768371582,level4_core__level2_head
302,Low,4.8825201988220215,8.690547943115234,0.5618196129798889,4.325172424316406,1.128861427307129,1.0,3.1574950218200684,0.31670674681663513,0.0,1.0,level4_core__level2_head
303,Low,5.240290641784668,9.383713722229004,0.5584452748298645,4.9544525146484375,1.0576931238174438,1.000000238418579,3.151850700378418,0.31727397441864014,0.0,1.000000238418579,level4_core__level2_head
304,Low,4.890575885772705,8.6682710647583,0.5641927719116211,4.184906005859375,1.168622612953186,1.0000001192092896,3.2852959632873535,0.30438661575317383,0.0,1.0000001192092896,level4_core__level2_head
305,Low,5.4992265701293945,9.511116981506348,0.5781893730163574,5.011665344238281,1.097285270690918,1.0000003576278687,3.2701427936553955,0.30579715967178345,0.0,1.0000003576278687,level4_core__level2_head
306,Low,5.365671634674072,9.710639953613281,0.5525559186935425,4.148139953613281,1.2935127019882202,1.000000238418579,3.2237377166748047,0.31019899249076843,0.0,1.000000238418579,level4_core__level2_head
307,Low,5.055246829986572,9.595913887023926,0.5268124341964722,4.817695617675781,1.0493080615997314,1.000000238418579,3.164654493331909,0.3159903287887573,0.0,1.000000238418579,level4_core__level2_head
308,Low,4.346897125244141,8.755433082580566,0.49647995829582214,4.1991119384765625,1.0351943969726562,1.000000238418579,3.1902639865875244,0.3134537637233734,0.0,1.000000238418579,level4_core__level2_head
309,Low,4.890872478485107,9.405943870544434,0.519976794719696,4.621650695800781,1.0582523345947266,1.000000238418579,3.0805845260620117,0.3246138095855713,0.0,1.000000238418579,level4_core__level2_head
310,High,40.506168365478516,43.14285659790039,0.9388847351074219,40.50818634033203,0.9999501705169678,1.0000001192092896,1.5227627754211426,0.6567012071609497,0.0,1.0000001192092896,level4_core__level2_head
311,High,39.07757568359375,41.54063415527344,0.940707266330719,39.161869049072266,0.9978475570678711,1.0000001192092896,1.4632622003555298,0.6834046244621277,0.0,1.0000001192092896,level4_core__level2_head
