snapshot,class,admitted_traffic,demand,fulfill_ratio,oracle_admitted_traffic,norm_fulfill,raw_mlu,oracle_mlu,normalized_mlu,disabled_flow,admitted_capacity_ratio
444,Medium,23.62335777282715,32.61118698120117,0.7243943214416504,23.908206939697266,0.9880856871604919,1.000000238418579,3.0103931427001953,0.3321826159954071,0.0,1.000000238418579
445,Medium,24.25802230834961,34.435882568359375,0.7044402956962585,24.526912689208984,0.9890369176864624,1.0000001192092896,3.260941743850708,0.30665990710258484,0.0,1.0000001192092896
446,Medium,25.662317276000977,37.233638763427734,0.6892240047454834,26.31705093383789,0.9751213192939758,1.0000001192092896,3.145914316177368,0.31787264347076416,0.0,1.0000001192092896
447,Medium,25.264801025390625,38.920711517333984,0.6491351127624512,26.14206314086914,0.9664425253868103,1.0,3.3759002685546875,0.29621729254722595,0.0,1.0
448,Medium,25.248275756835938,40.89851760864258,0.6173396110534668,26.141796112060547,0.9658202528953552,1.000000238418579,3.4541797637939453,0.28950440883636475,0.0,1.000000238418579
449,Medium,26.65223503112793,43.87458801269531,0.607464075088501,28.101032257080078,0.9484432935714722,1.0000004768371582,3.4600605964660645,0.28901243209838867,0.0,1.0000004768371582
450,Medium,26.9400577545166,45.53669738769531,0.5916120409965515,28.7122802734375,0.938276469707489,1.000000238418579,3.8280060291290283,0.2612326741218567,0.0,1.000000238418579
451,Medium,27.82515525817871,49.67715072631836,0.5601198077201843,30.0404052734375,0.9262576699256897,1.000000238418579,4.190011024475098,0.23866291344165802,0.0,1.000000238418579
452,Medium,29.315948486328125,52.25131607055664,0.5610566735267639,31.513580322265625,0.9302639961242676,1.000000238418579,4.7939934730529785,0.208594411611557,0.0,1.000000238418579
453,Medium,29.588647842407227,51.683616638183594,0.572495698928833,32.25862121582031,0.9172322750091553,1.0000007152557373,4.509568214416504,0.2217508852481842,0.0,1.0000007152557373
454,Medium,29.47990608215332,52.34408950805664,0.5631945729255676,32.01002502441406,0.9209585189819336,1.000000238418579,4.611860752105713,0.2168322652578354,0.0,1.000000238418579
455,Medium,28.839956283569336,52.44034194946289,0.5499574542045593,31.418865203857422,0.9179184436798096,1.000000238418579,4.5876851081848145,0.21797490119934082,0.0,1.000000238418579
