snapshot,edge_id,source,target,edge,capacity,oracle_high_load,hattrick_high_load,oracle_medium_load,hattrick_medium_load,high_excess,high_util_excess,medium_deficit,medium_util_deficit
455,7,1,14,1→14,2.4000000953674316,0.16432033391902223,0.2687698006629944,0.24011683341814205,0.3817198872566223,0.10444946674397215,0.043520609413968084,-0.14160305383848026,-0.05900127008820028
455,8,2,0,2→0,10.0,8.255124330823492,6.033114433288574,1.575112070520845,1.1839725971221924,-2.2220098975349174,-0.22220098975349173,0.3911394733986526,0.039113947339865264
455,9,2,6,2→6,10.0,5.258418251603871,6.000720500946045,0.22975909786887883,1.5954123735427856,0.742302249342174,0.07423022493421741,-1.3656532756739068,-0.13656532756739068
455,10,2,12,2→12,10.0,4.202612406372737,3.239877462387085,3.717797166442324,1.538124918937683,-0.9627349439856516,-0.09627349439856517,2.179672247504641,0.2179672247504641
455,11,3,4,3→4,10.0,2.737494153106951,0.8464136123657227,0.27438350200100103,1.9891315698623657,-1.8910805407412283,-0.18910805407412284,-1.7147480678613647,-0.17147480678613647
455,12,3,16,3→16,2.4000000953674316,1.1345756776063354,0.26816773414611816,0.9966481572483588,1.5896058082580566,-0.8664079434602172,-0.3610032954301084,-0.5929576510096979,-0.24706567810319946
455,13,3,20,3→20,2.4000000953674316,1.3458792630372045,0.30163323879241943,0.21831973245207334,1.8098180294036865,-1.044246024244785,-0.43510249281257407,-1.5914982969516132,-0.6631242640463146
455,14,4,0,4→0,10.0,2.063838427187875,5.209508419036865,4.6860550477149445,1.3948352336883545,3.1456699918489903,0.31456699918489905,3.29121981402659,0.329121981402659
455,15,4,3,4→3,10.0,2.6219608474384586,0.7746718525886536,1.0894827241390885,2.3870277404785156,-1.847288994849805,-0.1847288994849805,-1.297545016339427,-0.1297545016339427
455,16,4,6,4→6,10.0,6.421185461353161,3.9921247959136963,2.8073720856918953,0.8726012706756592,-2.429060665439465,-0.2429060665439465,1.9347708150162362,0.19347708150162363
455,17,4,7,4→7,2.4000000953674316,1.7476908195530996,2.147235631942749,0.6523102294886484,0.2465672343969345,0.39954481238964945,0.16647699854715237,0.40574299509171385,0.16905957457039017
455,18,4,10,4→10,2.4000000953674316,1.8559384003301602,0.08303271234035492,0.5022875313516124,0.09361177682876587,-1.7729056879898053,-0.7387106739753607,0.40867575452284655,0.17028155761813824
455,19,4,12,4→12,10.0,0.7634408871026608,2.8058156967163086,0.7890855909863603,1.3439286947250366,2.042374809613648,0.2042374809613648,-0.5548431037386763,-0.055484310373867626
455,20,4,14,4→14,10.0,1.8862961200447899,2.6670660972595215,3.138378050236497,1.4461495876312256,0.7807699772147316,0.07807699772147317,1.6922284626052715,0.16922284626052714
455,21,4,18,4→18,10.0,6.819093249917074,7.205716133117676,2.872770360666749,0.5074896812438965,0.38662288320060156,0.038662288320060155,2.3652806794228525,0.23652806794228526
455,22,5,6,5→6,10.0,2.294708959860145,2.008927583694458,1.665549790370278,1.3561302423477173,-0.2857813761656871,-0.02857813761656871,0.3094195480225608,0.030941954802256078
455,23,5,12,5→12,10.0,0.902136979966599,0.8127415180206299,0.1829089383390965,0.5383349061012268,-0.08939546194596915,-0.008939546194596915,-0.3554259677621303,-0.035542596776213034
455,24,5,17,5→17,2.4000000953674316,0.5818126213673622,1.0989711284637451,1.5738783091683217,0.9829666018486023,0.5171585070963829,0.21548270272764625,0.5909117073197194,0.24621320159958282
455,25,6,1,6→1,2.4000000953674316,0.1639699413208291,0.3834233283996582,0.5671109249815345,0.364981472492218,0.2194533870788291,0.09143890764938972,0.20212945248931646,0.08422060185725583
455,26,6,2,6→2,10.0,5.840411959211906,2.633660316467285,1.7545783497043885,0.9241449236869812,-3.2067516427446208,-0.3206751642744621,0.8304334260174073,0.08304334260174073
